序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
2718,601162,天风证券,4.29,0.7,0.03,2029587.0,869831385.0,1.64,4.32,4.25,4.26,4.26,0.82,2.36,211.67,1.58,43217396654.0,36885293333.0,0.0,0.0,-18.29,3.13
2719,002338,奥普光电,62.73,0.69,0.43,175064.0,1096487437.31,4.32,63.95,61.26,62.28,62.3,1.46,7.29,296.75,11.06,15055200000.0,15055200000.0,-0.02,-0.08,2.87,7.43
2720,600166,福田汽车,2.91,0.69,0.02,1012619.0,293611426.0,1.38,2.92,2.88,2.88,2.89,0.83,1.28,15.53,1.5,23039635068.0,23039635068.0,0.0,0.34,3.93,-0.34
2721,688570,天玛智控,18.93,0.69,0.13,12540.0,23631427.0,1.06,18.94,18.74,18.8,18.8,1.17,0.67,77.97,1.91,8196690000.0,3562626000.0,-0.05,0.16,-4.1,2.77
2722,600067,冠城新材,4.36,0.69,0.03,366581.0,159921605.0,2.31,4.42,4.32,4.35,4.33,0.86,2.63,54.83,1.08,6067675702.0,6067675702.0,0.0,0.0,22.82,5.06
2723,301091,深城交,27.64,0.69,0.19,120426.0,333732458.59,2.51,28.03,27.34,27.92,27.45,1.28,2.28,253.8,6.16,14574019200.0,14574019200.0,0.04,0.04,-19.65,3.37
2724,688700,东威科技,37.8,0.69,0.26,72651.0,273454492.0,2.66,38.05,37.05,37.41,37.54,1.1,2.43,99.1,6.28,11279571408.0,11279571408.0,-0.05,-0.05,3.96,7.14
2725,301418,协昌科技,37.99,0.69,0.26,9265.0,35049217.56,1.51,38.07,37.5,37.72,37.73,1.17,3.15,126.46,1.72,2785933359.0,1118286329.0,0.03,0.08,3.85,4.08
2726,300564,筑博设计,16.01,0.69,0.11,51056.0,82008793.2,4.84,16.45,15.68,15.85,15.9,2.02,4.51,-127.82,2.14,2582656352.0,1812199918.0,-0.19,-0.06,-3.79,1.65
2727,600396,华电辽能,2.93,0.69,0.02,122805.0,35941228.0,1.03,2.94,2.91,2.92,2.91,1.12,0.83,973.54,3.19,4315030974.0,4315030974.0,0.34,0.34,-11.21,2.81
2728,002421,达实智能,2.96,0.68,0.02,604348.0,178238196.2,1.7,2.97,2.92,2.94,2.94,0.88,3.01,-11.35,2.11,6276921651.0,5939809815.0,0.34,0.0,-10.84,3.86
2729,301106,骏成科技,31.09,0.68,0.21,15038.0,46864223.46,3.21,31.62,30.63,30.87,30.88,1.04,1.47,30.21,2.47,3174750220.0,3174750220.0,0.26,0.03,6.18,4.43
2730,920932,科达自控,22.33,0.68,0.15,42965.0,95684486.48,2.75,22.5,21.89,22.0,22.18,1.18,4.95,790.89,3.37,2352473316.0,1938537550.0,0.0,-0.22,-8.48,3.67
2731,000785,居然智家,2.98,0.68,0.02,629185.0,186419921.26,1.35,2.98,2.94,2.95,2.96,1.1,1.07,34.95,0.9,18556605466.0,17574828523.0,0.0,0.34,2.41,2.05
2732,920504,博迅生物,25.22,0.68,0.17,10075.0,25436224.17,1.48,25.41,25.04,25.08,25.05,0.7,5.89,95.93,5.46,1092860782.0,431057844.0,-0.47,0.0,-6.25,4.09
2733,300354,东华测试,47.52,0.68,0.32,74407.0,356044700.09,3.33,48.71,47.14,47.39,47.2,1.12,9.15,48.69,7.99,6572975952.0,3863784387.0,0.04,0.06,2.26,4.44
2734,603183,建研院,4.42,0.68,0.03,94377.0,41451639.0,1.59,4.42,4.35,4.39,4.39,0.97,1.9,341.94,1.38,2197417369.0,2197417369.0,0.23,0.45,-3.49,2.55
2735,300335,迪森股份,5.92,0.68,0.04,118458.0,69626456.44,1.53,5.92,5.83,5.87,5.88,0.93,3.08,31.77,1.46,2823913337.0,2274234091.0,0.0,0.17,-1.5,2.78
2736,920163,方大新材,14.84,0.68,0.1,5912.0,8764206.18,1.83,14.92,14.65,14.84,14.74,1.03,0.99,49.35,3.94,1910132974.0,886793657.0,0.07,0.0,-9.29,2.56
2737,920719,宁新新材,13.34,0.68,0.09,33884.0,45162103.74,3.09,13.53,13.12,13.24,13.25,1.04,4.63,-8.63,2.44,1241865956.0,976403451.0,-0.07,-0.07,-13.99,3.41
2738,300649,杭州园林,14.79,0.68,0.1,33666.0,49284582.36,2.38,14.81,14.46,14.62,14.69,1.01,3.17,208.66,3.92,1958441647.0,1569467679.0,0.14,0.14,-8.36,2.99
2739,688187,时代电气,52.1,0.68,0.35,48159.0,250902724.0,2.05,52.66,51.6,51.72,51.75,0.85,0.55,19.5,1.72,70749112265.0,45270081375.0,0.0,0.1,-7.33,1.58
2740,300979,华利集团,50.5,0.68,0.34,38790.0,195274531.41,1.24,50.53,49.91,50.11,50.16,1.04,0.33,18.15,3.78,58933500000.0,58932984900.0,0.0,0.0,-3.11,0.58
2741,301043,绿岛风,59.45,0.68,0.4,26670.0,158378164.65,5.08,60.88,57.88,59.0,59.05,1.11,4.7,49.11,4.82,4042600000.0,3373653738.0,0.08,0.42,21.33,-8.96
2742,002523,天桥起重,4.47,0.68,0.03,985587.0,443955006.52,3.15,4.58,4.44,4.55,4.44,2.26,6.98,55.74,2.53,6332384376.0,6309595793.0,-0.22,-0.45,9.83,4.2
2743,300456,赛微电子,53.11,0.68,0.36,749293.0,3945604782.01,7.28,54.87,51.03,52.0,52.75,0.9,12.54,18.51,5.72,38887839547.0,31730520533.0,-0.04,0.04,124.57,-5.09
2744,603605,珀莱雅,69.32,0.67,0.46,39770.0,275127585.0,1.31,69.68,68.78,68.91,68.86,0.86,1.0,20.07,4.89,27449056181.0,27449056181.0,-0.01,-0.01,-12.19,1.23
2745,301598,博科测试,66.05,0.67,0.44,12738.0,84613476.6,3.84,67.86,65.34,65.54,65.61,2.31,7.26,37.42,4.11,3890161579.0,1159027104.0,-0.09,-0.29,-3.15,5.71
2746,002468,申通快递,13.51,0.67,0.09,176729.0,238396863.1,1.19,13.55,13.39,13.4,13.42,1.05,1.2,20.53,2.01,20681137263.0,19821871541.0,0.07,0.15,-24.31,0.67
2747,002940,昂利康,35.84,0.67,0.24,97748.0,347681265.05,2.89,36.13,35.1,35.3,35.6,1.31,5.28,69.8,4.59,7229938186.0,6640272737.0,0.0,0.06,-12.8,6.92
2748,300184,力源信息,10.47,0.67,0.07,505807.0,528614703.98,2.31,10.54,10.3,10.37,10.4,1.04,4.83,57.97,2.93,12051306317.0,10953791687.0,0.0,0.1,-3.86,4.8
2749,920167,同享科技,18.07,0.67,0.12,27225.0,49347760.02,2.56,18.35,17.89,18.17,17.95,1.88,4.17,125.99,3.19,1982389679.0,1179983414.0,-0.06,-0.22,-7.33,5.61
2750,603118,共进股份,12.03,0.67,0.08,296264.0,356313798.0,1.84,12.14,11.92,11.99,11.95,1.38,3.76,82.32,1.88,9470935164.0,9470935164.0,0.08,0.0,-0.08,4.61
2751,000591,太阳能,4.54,0.67,0.03,513239.0,232537271.06,1.11,4.55,4.5,4.51,4.51,1.2,1.31,11.87,0.74,17816968918.0,17812879186.0,0.0,0.22,-2.78,3.65
2752,300488,恒锋工具,33.16,0.67,0.22,18476.0,61229000.08,2.09,33.5,32.81,32.9,32.94,1.17,1.28,37.72,3.52,5741905850.0,4780840911.0,0.06,0.09,-4.79,1.59
2753,601016,节能风电,3.02,0.67,0.02,634101.0,190795063.0,1.0,3.02,2.99,3.0,3.0,1.34,1.07,19.44,1.11,19449948778.0,17920178894.0,0.0,0.0,-6.21,2.37
2754,300444,双杰电气,10.49,0.67,0.07,687867.0,724169599.48,3.36,10.73,10.38,10.4,10.42,1.25,11.07,50.23,4.7,8377577194.0,6518975873.0,0.0,0.0,13.41,8.93
2755,301167,建研设计,16.53,0.67,0.11,20353.0,33482341.4,1.71,16.6,16.32,16.47,16.42,0.86,2.86,96.28,1.96,1851360000.0,1175578821.0,0.18,0.24,1.22,1.72
2756,002409,雅克科技,86.8,0.67,0.58,241095.0,2059442738.43,3.48,86.9,83.9,85.01,86.22,0.79,7.57,38.92,5.29,41310522450.0,27647774440.0,0.05,-0.02,14.29,17.14
2757,000088,盐 田 港,4.49,0.67,0.03,258044.0,115585140.76,0.9,4.49,4.45,4.46,4.46,1.24,0.82,16.35,1.32,23345680224.0,14201396161.0,0.0,0.0,2.28,0.9
2758,600976,健民集团,34.33,0.67,0.23,21533.0,73868825.0,1.06,34.47,34.11,34.11,34.1,1.27,1.4,13.82,2.04,5266173938.0,5262740938.0,0.0,0.09,-15.15,2.26
2759,002224,三 力 士,4.51,0.67,0.03,214922.0,96265084.0,1.79,4.52,4.44,4.47,4.48,1.66,2.67,110.35,1.26,4068544621.0,3636775464.0,0.0,0.0,1.58,2.73
2760,002369,卓翼科技,9.0,0.67,0.06,293923.0,263363072.47,1.57,9.02,8.88,8.92,8.94,1.21,5.19,-24.51,16.46,5102606520.0,5095938663.0,0.11,0.0,1.01,4.29
2761,300656,民德电子,22.95,0.66,0.15,29006.0,66343197.58,1.49,23.01,22.67,22.78,22.8,0.95,2.18,-262.95,4.01,3927320402.0,3050006621.0,0.13,0.13,-5.48,4.22
2762,002763,汇洁股份,7.57,0.66,0.05,130597.0,97808136.0,1.86,7.57,7.43,7.52,7.52,0.63,4.3,19.08,1.66,3103124680.0,2298245944.0,0.0,0.13,2.85,4.85
2763,603097,江苏华辰,29.04,0.66,0.19,55584.0,161250887.0,3.33,29.56,28.6,28.98,28.85,1.02,3.47,49.82,4.41,4796048376.0,4646492376.0,0.03,0.03,20.9,2.25
2764,000923,河钢资源,22.86,0.66,0.15,188531.0,430347461.16,4.14,23.29,22.35,22.42,22.71,0.92,3.0,20.81,1.45,14921384048.0,14353824952.0,0.0,-0.09,25.95,7.98
2765,300554,三超新材,24.52,0.66,0.16,41726.0,101301740.21,1.97,24.55,24.07,24.3,24.36,1.27,5.27,-108.57,4.38,2800467868.0,1940481439.0,0.0,0.04,-6.63,5.74
2766,603500,祥和实业,12.21,0.66,0.08,76318.0,92698980.0,1.4,12.22,12.05,12.15,12.13,1.18,2.3,27.78,4.01,4063368904.0,4051686656.0,0.16,0.0,0.99,1.92
2767,002556,辉隆股份,6.07,0.66,0.04,156456.0,94850316.75,1.49,6.11,6.02,6.03,6.03,1.14,1.65,26.16,1.61,5745364746.0,5739920417.0,0.17,0.17,9.37,0.5
2768,688234,天岳先进,92.95,0.66,0.61,89587.0,828337141.0,3.69,94.3,90.89,92.3,92.34,0.93,2.08,30166.93,6.09,45045293665.0,39941641540.0,0.01,0.14,20.82,4.58
2769,920060,万源通,33.62,0.66,0.22,30090.0,100733870.34,2.1,33.8,33.1,33.39,33.4,1.13,3.17,38.28,4.86,5111741570.0,3187992025.0,0.09,0.12,-0.12,2.25
2770,600694,大商股份,18.23,0.66,0.12,73970.0,134540092.0,1.21,18.28,18.06,18.14,18.11,1.16,2.15,10.58,0.71,6277643204.0,6277643204.0,-0.05,0.0,2.42,1.67
2771,001279,强邦新材,35.23,0.66,0.23,8773.0,30701113.24,1.23,35.26,34.83,34.99,35.0,1.16,2.19,92.79,5.59,5636800000.0,1409200000.0,0.03,0.37,-7.82,2.89
2772,000685,中山公用,12.19,0.66,0.08,222980.0,272186272.24,2.06,12.31,12.06,12.08,12.11,0.7,1.78,11.13,1.0,17981607369.0,15285798743.0,0.0,0.0,-7.37,4.64
2773,600739,辽宁成大,12.26,0.66,0.08,229482.0,281731263.0,2.38,12.43,12.14,12.16,12.18,0.77,1.5,10.31,0.64,18754242344.0,18754242344.0,0.0,0.08,-3.08,9.66
2774,600861,北京人力,18.27,0.66,0.12,27003.0,49198382.0,0.94,18.3,18.13,18.24,18.15,0.61,0.74,7.7,1.45,10342879358.0,6697322473.0,0.0,0.0,-7.45,-0.38
2775,000539,粤电力Ａ,4.55,0.66,0.03,177387.0,80678594.99,1.11,4.57,4.52,4.54,4.52,1.1,0.69,30.68,1.02,23888792136.0,11627010390.0,-0.22,-0.22,-4.81,2.94
2776,688388,嘉元科技,43.08,0.65,0.28,179603.0,766007658.0,3.48,43.31,41.82,42.46,42.8,1.0,4.21,336.93,2.7,18363028179.0,18363028179.0,-0.02,0.05,13.07,5.12
2777,002491,通鼎互联,6.16,0.65,0.04,606058.0,371203114.0,1.63,6.17,6.07,6.1,6.12,1.03,5.15,-86.8,3.05,7576766120.0,7247048245.0,0.0,0.0,17.78,2.67
2778,600059,古越龙山,9.3,0.65,0.06,83955.0,77911982.0,0.97,9.31,9.22,9.24,9.24,1.06,0.92,47.14,1.46,8477344441.0,8477344441.0,0.0,0.0,-6.63,0.43
2779,605580,恒盛能源,23.25,0.65,0.15,117141.0,269192985.0,2.68,23.33,22.71,23.1,23.1,1.07,4.18,51.01,6.75,6510000000.0,6510000000.0,0.09,-0.09,-17.79,3.06
2780,300932,三友联众,12.45,0.65,0.08,105452.0,130695612.62,2.75,12.54,12.2,12.46,12.37,1.27,4.63,47.54,2.27,3985294775.0,2838522785.0,0.08,-0.08,9.89,3.84
2781,920579,机科股份,26.48,0.65,0.17,18154.0,48044896.56,1.94,26.7,26.19,26.25,26.31,0.91,4.07,1171.03,6.59,3428630400.0,1180330642.0,0.11,0.11,5.54,1.42
2782,002688,金河生物,6.18,0.65,0.04,132895.0,81736460.8,1.47,6.19,6.1,6.15,6.14,1.17,1.78,25.72,2.03,4768700580.0,4619325153.0,0.16,0.16,-10.43,3.87
2783,600863,内蒙华电,4.62,0.65,0.03,546681.0,251498852.0,1.96,4.64,4.55,4.59,4.59,0.9,0.84,10.24,1.74,30154221687.0,30154221687.0,-0.22,0.0,8.96,3.13
2784,300092,科新机电,16.96,0.65,0.11,132516.0,224653160.0,4.21,17.38,16.67,16.99,16.85,1.24,6.31,63.13,2.86,4645738676.0,3559331702.0,0.0,0.0,-0.53,7.41
2785,002033,丽江股份,9.3,0.65,0.06,139578.0,128878383.18,1.19,9.3,9.19,9.22,9.24,1.08,2.54,19.97,2.01,5110263612.0,5110165683.0,0.11,0.32,8.77,1.64
2786,603168,莎普爱思,7.69,0.65,0.05,52894.0,40430310.0,2.23,7.74,7.57,7.63,7.64,1.1,1.42,78.09,1.78,2877032823.0,2864632698.0,0.13,0.0,-0.39,4.48
2787,603195,公牛集团,41.55,0.65,0.27,32550.0,134763840.0,0.87,41.59,41.23,41.25,41.28,1.35,0.18,18.91,4.8,75118641304.0,74817602662.0,0.05,0.05,-7.34,1.76
2788,301512,智信精密,46.74,0.65,0.3,9424.0,43761080.94,1.79,46.83,46.0,46.36,46.44,0.89,3.8,-45.33,2.47,2492803116.0,1159778316.0,0.02,0.09,2.75,6.86
2789,301076,新瀚新材,48.13,0.65,0.31,91039.0,440032819.91,3.74,48.99,47.2,47.42,47.82,0.73,8.29,122.52,7.18,8417032156.0,5285229998.0,-0.02,0.0,-10.62,-2.39
2790,002331,皖通科技,9.3,0.65,0.06,138004.0,127255045.05,2.81,9.35,9.09,9.18,9.24,1.24,3.49,-50.89,2.36,3984415266.0,3681361244.0,0.11,0.0,10.45,4.26
2791,600372,中航机载,15.51,0.65,0.1,3288885.0,5191297461.0,6.81,16.28,15.23,16.17,15.41,2.2,6.8,56.88,1.96,75051286731.0,75051286731.0,0.06,0.26,22.71,15.57
2792,301395,仁信新材,13.9,0.65,0.09,81940.0,114757227.18,7.24,14.63,13.63,14.22,13.81,0.87,6.37,78.96,2.19,3375621088.0,1788122938.0,-0.07,0.07,25.56,13.38
2793,600791,京能置业,4.75,0.64,0.03,88669.0,41762988.0,2.12,4.76,4.66,4.73,4.72,0.77,1.96,-6.02,5.45,2151180000.0,2148490056.0,0.21,0.21,-0.84,1.5
2794,603276,恒兴新材,17.19,0.64,0.11,24051.0,41156993.0,2.28,17.3,16.91,17.2,17.08,1.07,3.18,66.14,2.05,3569494853.0,1300291618.0,0.0,0.06,3.06,3.55
2795,600216,浙江医药,14.05,0.64,0.09,110963.0,155224297.0,1.07,14.07,13.92,13.97,13.96,1.17,1.17,10.86,1.22,13511010388.0,13367022124.0,0.0,0.07,-3.5,1.37
2796,300422,博世科,4.75,0.64,0.03,75383.0,35567583.0,1.48,4.75,4.68,4.71,4.72,0.8,1.47,-8.96,2.29,2535931848.0,2429396478.0,0.0,0.21,-8.65,3.49
2797,300441,鲍斯股份,7.81,0.64,0.05,72669.0,56616091.24,1.29,7.83,7.73,7.75,7.76,1.25,1.16,23.46,2.04,5032887929.0,4893348947.0,0.0,0.13,-4.17,3.44
2798,600613,神奇制药,6.27,0.64,0.04,82509.0,51219850.0,1.93,6.27,6.15,6.22,6.23,1.12,1.72,49.93,1.44,3348629108.0,3005336262.0,0.16,0.32,0.64,3.29
2799,002456,欧菲光,11.03,0.64,0.07,847371.0,931903937.16,1.28,11.05,10.91,10.94,10.96,1.09,2.56,-408.55,9.4,37068308562.0,36574248622.0,0.0,0.0,-9.59,3.86
2800,605567,春雪食品,11.06,0.64,0.07,33116.0,36506726.0,2.0,11.1,10.88,11.02,10.99,0.86,1.66,48.98,2.03,2212000000.0,2212000000.0,0.45,0.0,9.72,0.55
2801,300106,西部牧业,10.97,0.64,0.07,87604.0,95843103.0,1.38,11.0,10.85,10.85,10.9,1.09,4.15,-47.43,6.01,2318315441.0,2318315441.0,0.09,0.09,-2.75,2.05
2802,603686,福龙马,28.13,0.64,0.18,430709.0,1210067959.0,2.5,28.38,27.68,27.68,27.95,0.58,10.37,77.38,3.44,11686057265.0,11686057265.0,0.07,0.07,14.12,-5.25
2803,300815,玉禾田,23.52,0.64,0.15,89787.0,210555291.14,1.54,23.62,23.26,23.32,23.37,1.02,2.3,16.31,2.12,9374883840.0,9181751900.0,0.0,0.0,-10.5,3.25
2804,002852,道道全,11.05,0.64,0.07,55635.0,61074498.01,1.46,11.05,10.89,10.98,10.98,1.13,1.95,13.2,1.71,3800849770.0,3152211378.0,0.18,0.18,-5.56,4.74
2805,601728,中国电信,6.32,0.64,0.04,1764930.0,1115816296.0,1.75,6.37,6.26,6.27,6.28,1.32,0.23,14.09,1.26,578325116578.0,490619885378.0,-0.16,-0.16,-7.06,0.32
2806,301223,中荣股份,18.83,0.64,0.12,15852.0,29665788.6,1.5,18.83,18.55,18.71,18.71,1.08,1.42,20.6,1.23,3636591955.0,2109243580.0,0.0,0.48,5.08,2.5
2807,920118,太湖远大,23.44,0.64,0.15,6249.0,14584386.59,2.06,23.59,23.11,23.43,23.29,1.25,2.02,41.14,2.12,1193002240.0,724321784.0,0.0,0.21,-11.65,4.13
2808,600109,国金证券,9.49,0.64,0.06,377782.0,357809194.0,1.17,9.53,9.42,9.44,9.43,0.8,1.02,15.51,1.01,35163912996.0,35163912996.0,-0.11,-0.11,-9.79,2.04
2809,300920,润阳科技,44.34,0.64,0.28,22948.0,102713671.03,4.77,45.8,43.7,43.98,44.06,0.72,4.14,116.78,3.74,4434000000.0,2455607330.0,0.29,0.09,-0.34,-3.76
2810,300677,英科医疗,39.52,0.64,0.25,92899.0,365616754.08,1.86,39.73,39.0,39.44,39.27,0.81,2.0,21.01,1.43,25892071123.0,18400383718.0,0.0,0.03,-7.69,1.59
2811,300673,佩蒂股份,18.81,0.64,0.12,74114.0,138555796.0,2.41,18.91,18.46,18.68,18.69,1.49,4.58,30.91,2.54,4680506219.0,3046435905.0,0.0,0.16,0.05,4.91
2812,920926,鸿智科技,17.66,0.63,0.11,13919.0,24575966.37,1.94,17.84,17.5,17.55,17.55,1.1,1.74,56.18,5.76,1560468275.0,1416020813.0,0.0,-0.06,-9.34,3.03
2813,688536,思瑞浦,174.8,0.63,1.1,37336.0,644514877.0,3.22,175.1,169.51,173.38,173.7,0.92,2.82,143.47,4.16,24104629657.0,23178732411.0,-0.06,0.0,4.07,9.33
2814,002158,汉钟精机,25.66,0.63,0.16,109598.0,281856343.31,2.35,25.98,25.38,25.38,25.5,0.98,2.05,26.27,3.15,13721021407.0,13691846243.0,0.04,0.0,-4.93,2.52
2815,301429,森泰股份,19.25,0.63,0.12,11265.0,21560617.0,1.88,19.3,18.94,19.19,19.13,0.81,2.56,39.38,1.67,2275735000.0,847791810.0,0.26,0.26,0.36,1.32
2816,920221,易实精密,17.58,0.63,0.11,14263.0,25097530.57,1.6,17.72,17.44,17.46,17.47,0.83,2.31,32.26,5.0,2039983200.0,1085827083.0,0.11,0.06,-13.19,2.03
2817,300849,锦盛新材,16.08,0.63,0.1,27196.0,43562581.0,3.07,16.29,15.8,16.05,15.98,1.05,2.24,-190.99,4.09,2412000000.0,1953205810.0,-0.12,0.0,17.72,2.88
2818,601388,怡球资源,3.18,0.63,0.02,533941.0,169830312.0,2.22,3.21,3.14,3.14,3.16,0.77,2.43,53.84,1.53,6999887919.0,6999887919.0,0.32,0.32,4.95,5.65
2819,688173,希荻微,16.03,0.63,0.1,104152.0,166232213.0,2.07,16.11,15.78,15.88,15.93,0.95,2.55,-64.93,4.56,6610135128.0,6537786817.0,0.12,0.12,-0.8,9.05
2820,600642,申能股份,7.93,0.63,0.05,138050.0,109193882.0,0.76,7.93,7.87,7.88,7.88,0.71,0.28,8.78,1.06,38810049452.0,38807938327.0,0.0,0.0,-1.86,1.93
2821,002891,中宠股份,52.74,0.63,0.33,31385.0,164797856.18,1.66,52.88,52.01,52.41,52.41,1.02,1.03,36.12,5.55,16052875679.0,16052867768.0,0.02,-0.04,-7.96,1.89
2822,002346,柘中股份,20.81,0.63,0.13,67162.0,138637594.94,2.47,20.89,20.38,20.68,20.68,0.99,1.71,19.57,3.19,9189184407.0,8185093833.0,0.1,0.14,11.76,2.46
2823,920396,常辅股份,38.46,0.63,0.24,116013.0,441311431.82,9.92,40.0,36.21,37.0,38.22,1.63,22.8,77.91,8.01,2777624891.0,1956591849.0,0.0,0.16,6.21,17.58
2824,002437,誉衡药业,3.2,0.63,0.02,539632.0,171506735.34,1.57,3.2,3.15,3.19,3.18,1.25,2.57,21.98,3.31,7142490003.0,6717530560.0,0.0,0.31,-0.62,4.23
2825,300110,华仁药业,3.27,0.62,0.02,224865.0,73034769.1,1.54,3.27,3.22,3.26,3.25,1.03,1.9,53.12,2.85,3865836451.0,3861371675.0,0.31,0.31,0.31,3.81
2826,002801,微光股份,35.7,0.62,0.22,21071.0,75271972.61,1.69,35.99,35.39,35.48,35.48,0.94,1.82,21.14,4.46,8197862400.0,4134156390.0,0.14,0.14,5.09,0.82
2827,001209,洪兴股份,21.03,0.62,0.13,30554.0,63725348.0,1.67,21.04,20.69,20.83,20.9,0.75,3.18,120.47,2.15,2765922802.0,2020870195.0,0.0,0.1,18.68,0.81
2828,300860,锋尚文化,29.29,0.62,0.18,57191.0,166787035.04,3.13,29.67,28.76,28.96,29.11,0.99,5.23,479.32,1.75,5519721677.0,3204821265.0,0.0,0.0,7.68,9.29
2829,600335,国机汽车,6.54,0.62,0.04,211544.0,137841633.0,1.38,6.55,6.46,6.5,6.5,1.23,1.41,20.32,0.84,9782458046.0,9782458046.0,0.0,0.15,6.86,0.46
2830,920970,大禹生物,8.07,0.62,0.05,18121.0,14611184.0,2.49,8.14,7.94,7.98,8.02,1.12,2.59,-62.58,3.16,894162456.0,565475391.0,0.0,0.37,-14.6,4.94
2831,920751,惠同新材,25.83,0.62,0.16,50028.0,132075415.79,8.96,27.6,25.3,25.3,25.67,1.21,6.03,43.56,5.69,2241527400.0,2143815739.0,-0.23,-0.12,18.49,23.77
2832,603110,东方材料,17.76,0.62,0.11,162965.0,286121539.0,3.0,17.83,17.3,17.6,17.65,1.54,8.1,839.57,5.13,3573786760.0,3573786760.0,-0.06,-0.06,-11.77,10.59
2833,920533,骏创科技,30.7,0.62,0.19,34401.0,106236089.11,4.03,31.34,30.11,30.3,30.51,0.72,4.76,146.12,11.38,4014249970.0,2216843930.0,0.0,-0.13,-8.74,-3.25
2834,300284,苏交科,8.13,0.62,0.05,143002.0,116268917.92,1.61,8.2,8.07,8.1,8.08,1.31,1.19,97.42,1.22,10266789803.0,9734474679.0,0.0,0.12,-7.19,3.17
2835,600617,国新能源,3.24,0.62,0.02,306917.0,98957281.0,1.55,3.24,3.19,3.22,3.22,0.78,1.73,-508.26,1.85,6250581354.0,5752758312.0,0.0,0.0,-12.43,3.18
2836,603697,有友食品,13.01,0.62,0.08,56261.0,72541039.0,2.17,13.03,12.75,12.97,12.93,0.79,1.32,24.01,3.16,5564274195.0,5564274195.0,0.08,0.08,7.25,6.2
2837,002673,西部证券,8.08,0.62,0.05,437982.0,353021707.3,1.37,8.13,8.02,8.02,8.03,0.99,1.07,21.78,1.22,36114220176.0,33202165173.0,-0.12,-0.12,-6.16,2.41
2838,601880,辽港股份,1.63,0.62,0.01,980343.0,159618022.0,1.85,1.64,1.61,1.62,1.62,1.1,0.53,22.16,0.95,38421980557.0,30013273479.0,0.0,-0.61,-9.44,1.88
2839,000791,甘肃能源,6.54,0.62,0.04,200537.0,130601279.8,1.08,6.54,6.47,6.5,6.5,1.27,1.04,10.06,1.45,21214711913.0,12658966480.0,0.15,0.0,-7.23,1.4
2840,601990,南京证券,8.11,0.62,0.05,213586.0,172832222.0,0.99,8.13,8.05,8.06,8.06,0.7,0.58,29.31,1.56,35680981417.0,29896387986.0,0.0,0.0,-4.92,2.4
2841,002837,英维克,102.19,0.62,0.63,499786.0,5087264229.57,5.06,103.94,98.8,101.11,101.56,0.85,5.88,187.55,30.12,99794244049.0,86881423984.0,0.01,-0.04,37.52,-4.4
2842,301177,迪阿股份,29.83,0.61,0.18,14487.0,43058587.21,1.05,29.86,29.55,29.85,29.65,1.02,0.36,87.33,1.92,11940189827.0,11932278165.0,0.0,0.1,-9.36,3.33
2843,600073,光明肉业,6.57,0.61,0.04,97260.0,63770322.0,0.92,6.58,6.52,6.53,6.53,1.05,1.04,27.5,1.23,6160882631.0,6160882631.0,0.0,0.15,-7.46,2.66
2844,003017,大洋生物,31.29,0.61,0.19,36168.0,112620012.4,1.35,31.3,30.88,31.1,31.1,0.57,5.22,24.63,2.39,2628360000.0,2168021145.0,0.03,0.1,-9.51,4.79
2845,002577,雷柏科技,18.26,0.61,0.11,30737.0,55821022.8,1.21,18.26,18.04,18.21,18.15,1.31,1.1,469.23,4.33,5125362880.0,5125088980.0,0.11,0.16,-5.39,2.53
2846,688667,菱电电控,72.4,0.61,0.44,8729.0,62876668.0,1.99,72.83,71.4,72.7,71.96,0.71,1.66,38.3,2.2,3815151087.0,3815151087.0,0.0,0.06,15.38,2.81
2847,600113,浙江东日,62.35,0.61,0.38,53810.0,337754550.0,4.81,64.28,61.3,61.99,61.97,1.13,1.31,171.43,10.33,26260364751.0,25652732826.0,-0.1,-0.08,14.13,-1.3
2848,300138,晨光生物,13.14,0.61,0.08,54104.0,70734200.28,1.15,13.15,13.0,13.04,13.06,0.89,1.36,15.67,1.9,6347935222.0,5233836657.0,0.0,0.08,-7.46,5.88
2849,920000,安徽凤凰,19.72,0.61,0.12,12457.0,24554062.77,1.89,19.88,19.51,19.69,19.6,1.22,2.58,24.66,2.78,1807929600.0,952600236.0,0.1,0.1,-5.1,2.02
2850,300086,康芝药业,11.53,0.61,0.07,618755.0,709543469.44,3.49,11.63,11.23,11.26,11.46,0.81,14.04,-40.74,5.0,5247584459.0,5081069479.0,0.0,0.0,60.14,-4.16
2851,300233,金城医药,14.88,0.61,0.09,107306.0,159048033.15,1.35,14.91,14.71,14.77,14.79,1.35,2.89,135.67,1.56,5712053855.0,5530960177.0,-0.07,-0.07,-15.84,6.36
2852,002727,一心堂,13.3,0.61,0.08,109232.0,144826989.15,1.44,13.34,13.15,13.21,13.22,1.07,2.75,21.75,1.06,7788534863.0,5284255359.0,0.15,0.0,-5.41,3.42
2853,300565,科信技术,13.09,0.61,0.08,138983.0,180289283.5,2.08,13.09,12.82,13.01,13.01,1.04,6.09,-35.17,5.81,3268633371.0,2987205348.0,0.08,0.23,12.84,3.81
